#flows,r_threshold,is_correlated,drop_id,key,pred,true
303384,0.3,0,0,ah1-sl113,2,2
303384,0.3,0,0,ah2-sl177,2,2
303384,0.3,0,0,ah1-sl65,1,2
303384,0.3,1,0,ah1-sl33,1,1
303384,0.3,1,0,ah2-sl129,1,1
303384,0.3,1,0,ah1-sl17,1,1
303384,0.3,1,0,ah1-sl49,1,1
303384,0.3,1,0,ah2-sl241,1,1
303384,0.3,1,0,ah1-sl81,1,1
303384,0.3,1,0,ah1-sl97,1,1
303384,0.3,1,0,ah1-sl1,1,1
303384,0.3,1,0,ah2-sl193,1,1
303384,0.3,1,0,ah2-sl161,1,1
303384,0.3,1,0,ah2-sl209,1,1
303384,0.3,1,0,ah2-sl145,1,1
303384,0.3,1,0,ah2-sl225,1,1
303384,0.3,1,0,ah1-sl113,1,1
303384,0.3,1,0,ah2-sl177,1,1
303384,0.3,1,0,ah1-sl65,1,1
303384,0.3,0,0,ah1-sl33,2,2
303384,0.3,0,0,ah2-sl129,2,2
303384,0.3,0,0,ah1-sl17,1,2
303384,0.3,0,0,ah1-sl49,2,2
303384,0.3,0,0,ah2-sl241,2,2
303384,0.3,0,0,ah1-sl81,2,2
303384,0.3,0,0,ah1-sl97,2,2
303384,0.3,0,0,ah1-sl1,2,2
303384,0.3,0,0,ah2-sl193,2,2
303384,0.3,0,0,ah2-sl161,2,2
303384,0.3,0,0,ah2-sl209,1,2
303384,0.3,0,0,ah2-sl145,2,2
303384,0.3,0,0,ah2-sl225,2,2
303384,0.3,0,0,ah1-sl113,2,2
303384,0.3,0,0,ah2-sl177,2,2
303384,0.3,0,0,ah1-sl65,2,2
303384,0.3,1,0,ah1-sl33,1,1
303384,0.3,1,0,ah2-sl129,1,1
303384,0.3,1,0,ah1-sl17,1,1
303384,0.3,1,0,ah1-sl49,1,1
303384,0.3,1,0,ah2-sl241,1,1
303384,0.3,1,0,ah1-sl81,1,1
303384,0.3,1,0,ah1-sl97,1,1
303384,0.3,1,0,ah1-sl1,1,1
303384,0.3,1,0,ah2-sl193,1,1
303384,0.3,1,0,ah2-sl161,1,1
303384,0.3,1,0,ah2-sl209,1,1
303384,0.3,1,0,ah2-sl145,1,1
303384,0.3,1,0,ah2-sl225,1,1
303384,0.3,1,0,ah1-sl113,1,1
303384,0.3,1,0,ah2-sl177,1,1
303384,0.3,1,0,ah1-sl65,1,1
303384,0.3,0,0,ah1-sl33,1,2
303384,0.3,0,0,ah2-sl129,2,2
303384,0.3,0,0,ah1-sl17,2,2
303384,0.3,0,0,ah1-sl49,2,2
303384,0.3,0,0,ah2-sl241,2,2
303384,0.3,0,0,ah1-sl81,2,2
303384,0.3,0,0,ah1-sl97,2,2
303384,0.3,0,0,ah1-sl1,1,2
303384,0.3,0,0,ah2-sl193,2,2
303384,0.3,0,0,ah2-sl161,2,2
303384,0.3,0,0,ah2-sl209,1,2
303384,0.3,0,0,ah2-sl145,2,2
303384,0.3,0,0,ah2-sl225,1,2
303384,0.3,0,0,ah1-sl113,2,2
303384,0.3,0,0,ah2-sl177,2,2
303384,0.3,0,0,ah1-sl65,2,2
303384,0.4,1,0,ah1-sl33,1,1
303384,0.4,1,0,ah2-sl129,1,1
303384,0.4,1,0,ah1-sl17,1,1
303384,0.4,1,0,ah1-sl49,1,1
303384,0.4,1,0,ah2-sl241,1,1
303384,0.4,1,0,ah1-sl81,1,1
303384,0.4,1,0,ah1-sl97,1,1
303384,0.4,1,0,ah1-sl1,1,1
303384,0.4,1,0,ah2-sl193,1,1
303384,0.4,1,0,ah2-sl161,1,1
303384,0.4,1,0,ah2-sl209,1,1
303384,0.4,1,0,ah2-sl145,1,1
303384,0.4,1,0,ah2-sl225,1,1
303384,0.4,1,0,ah1-sl113,1,1
303384,0.4,1,0,ah2-sl177,1,1
303384,0.4,1,0,ah1-sl65,1,1
303384,0.4,0,0,ah1-sl33,2,2
303384,0.4,0,0,ah2-sl129,2,2
303384,0.4,0,0,ah1-sl17,2,2
303384,0.4,0,0,ah1-sl49,2,2
303384,0.4,0,0,ah2-sl241,2,2
303384,0.4,0,0,ah1-sl81,2,2
303384,0.4,0,0,ah1-sl97,2,2
303384,0.4,0,0,ah1-sl1,2,2
303384,0.4,0,0,ah2-sl193,2,2
303384,0.4,0,0,ah2-sl161,2,2
303384,0.4,0,0,ah2-sl209,2,2
303384,0.4,0,0,ah2-sl145,2,2
303384,0.4,0,0,ah2-sl225,2,2
303384,0.4,0,0,ah1-sl113,2,2
303384,0.4,0,0,ah2-sl177,2,2
303384,0.4,0,0,ah1-sl65,2,2
303384,0.4,1,0,ah1-sl33,1,1
303384,0.4,1,0,ah2-sl129,1,1
303384,0.4,1,0,ah1-sl17,1,1
303384,0.4,1,0,ah1-sl49,1,1
303384,0.4,1,0,ah2-sl241,1,1
303384,0.4,1,0,ah1-sl81,1,1
303384,0.4,1,0,ah1-sl97,1,1
303384,0.4,1,0,ah1-sl1,1,1
303384,0.4,1,0,ah2-sl193,1,1
303384,0.4,1,0,ah2-sl161,1,1
303384,0.4,1,0,ah2-sl209,1,1
303384,0.4,1,0,ah2-sl145,1,1
303384,0.4,1,0,ah2-sl225,1,1
303384,0.4,1,0,ah1-sl113,1,1
303384,0.4,1,0,ah2-sl177,1,1
303384,0.4,1,0,ah1-sl65,1,1
303384,0.4,0,0,ah1-sl33,2,2
303384,0.4,0,0,ah2-sl129,2,2
303384,0.4,0,0,ah1-sl17,2,2
303384,0.4,0,0,ah1-sl49,2,2
303384,0.4,0,0,ah2-sl241,2,2
303384,0.4,0,0,ah1-sl81,2,2
303384,0.4,0,0,ah1-sl97,2,2
303384,0.4,0,0,ah1-sl1,2,2
303384,0.4,0,0,ah2-sl193,2,2
303384,0.4,0,0,ah2-sl161,2,2
303384,0.4,0,0,ah2-sl209,2,2
303384,0.4,0,0,ah2-sl145,2,2
303384,0.4,0,0,ah2-sl225,2,2
303384,0.4,0,0,ah1-sl113,2,2
303384,0.4,0,0,ah2-sl177,2,2
303384,0.4,0,0,ah1-sl65,2,2
303384,0.4,1,0,ah1-sl33,1,1
303384,0.4,1,0,ah2-sl129,1,1
303384,0.4,1,0,ah1-sl17,1,1
303384,0.4,1,0,ah1-sl49,1,1
303384,0.4,1,0,ah2-sl241,1,1
303384,0.4,1,0,ah1-sl81,1,1
303384,0.4,1,0,ah1-sl97,1,1
303384,0.4,1,0,ah1-sl1,1,1
303384,0.4,1,0,ah2-sl193,1,1
303384,0.4,1,0,ah2-sl161,1,1
303384,0.4,1,0,ah2-sl209,1,1
303384,0.4,1,0,ah2-sl145,1,1
303384,0.4,1,0,ah2-sl225,1,1
303384,0.4,1,0,ah1-sl113,1,1
303384,0.4,1,0,ah2-sl177,1,1
303384,0.4,1,0,ah1-sl65,1,1
303384,0.4,0,0,ah1-sl33,2,2
303384,0.4,0,0,ah2-sl129,2,2
303384,0.4,0,0,ah1-sl17,2,2
303384,0.4,0,0,ah1-sl49,2,2
303384,0.4,0,0,ah2-sl241,2,2
303384,0.4,0,0,ah1-sl81,2,2
303384,0.4,0,0,ah1-sl97,2,2
303384,0.4,0,0,ah1-sl1,2,2
303384,0.4,0,0,ah2-sl193,2,2
303384,0.4,0,0,ah2-sl161,2,2
303384,0.4,0,0,ah2-sl209,2,2
303384,0.4,0,0,ah2-sl145,2,2
303384,0.4,0,0,ah2-sl225,2,2
303384,0.4,0,0,ah1-sl113,2,2
303384,0.4,0,0,ah2-sl177,2,2
303384,0.4,0,0,ah1-sl65,2,2
303384,0.4,1,0,ah1-sl33,1,1
303384,0.4,1,0,ah2-sl129,1,1
303384,0.4,1,0,ah1-sl17,1,1
303384,0.4,1,0,ah1-sl49,1,1
303384,0.4,1,0,ah2-sl241,1,1
303384,0.4,1,0,ah1-sl81,1,1
303384,0.4,1,0,ah1-sl97,1,1
303384,0.4,1,0,ah1-sl1,1,1
303384,0.4,1,0,ah2-sl193,1,1
303384,0.4,1,0,ah2-sl161,1,1
303384,0.4,1,0,ah2-sl209,1,1
303384,0.4,1,0,ah2-sl145,1,1
303384,0.4,1,0,ah2-sl225,1,1
303384,0.4,1,0,ah1-sl113,1,1
303384,0.4,1,0,ah2-sl177,1,1
303384,0.4,1,0,ah1-sl65,1,1
303384,0.4,0,0,ah1-sl33,2,2
303384,0.4,0,0,ah2-sl129,2,2
303384,0.4,0,0,ah1-sl17,2,2
303384,0.4,0,0,ah1-sl49,2,2
303384,0.4,0,0,ah2-sl241,2,2
303384,0.4,0,0,ah1-sl81,2,2
303384,0.4,0,0,ah1-sl97,2,2
303384,0.4,0,0,ah1-sl1,2,2
303384,0.4,0,0,ah2-sl193,2,2
303384,0.4,0,0,ah2-sl161,2,2
303384,0.4,0,0,ah2-sl209,2,2
303384,0.4,0,0,ah2-sl145,2,2
303384,0.4,0,0,ah2-sl225,2,2
303384,0.4,0,0,ah1-sl113,2,2
303384,0.4,0,0,ah2-sl177,2,2
303384,0.4,0,0,ah1-sl65,2,2
303384,0.4,1,0,ah1-sl33,1,1
303384,0.4,1,0,ah2-sl129,1,1
303384,0.4,1,0,ah1-sl17,1,1
303384,0.4,1,0,ah1-sl49,1,1
303384,0.4,1,0,ah2-sl241,1,1
303384,0.4,1,0,ah1-sl81,1,1
303384,0.4,1,0,ah1-sl97,1,1
303384,0.4,1,0,ah1-sl1,1,1
303384,0.4,1,0,ah2-sl193,1,1
303384,0.4,1,0,ah2-sl161,1,1
303384,0.4,1,0,ah2-sl209,1,1
303384,0.4,1,0,ah2-sl145,1,1
303384,0.4,1,0,ah2-sl225,1,1
303384,0.4,1,0,ah1-sl113,1,1
303384,0.4,1,0,ah2-sl177,1,1
303384,0.4,1,0,ah1-sl65,1,1
303384,0.4,0,0,ah1-sl33,2,2
303384,0.4,0,0,ah2-sl129,2,2
303384,0.4,0,0,ah1-sl17,2,2
303384,0.4,0,0,ah1-sl49,2,2
303384,0.4,0,0,ah2-sl241,2,2
303384,0.4,0,0,ah1-sl81,2,2
303384,0.4,0,0,ah1-sl97,2,2
303384,0.4,0,0,ah1-sl1,2,2
303384,0.4,0,0,ah2-sl193,2,2
303384,0.4,0,0,ah2-sl161,2,2
303384,0.4,0,0,ah2-sl209,2,2
303384,0.4,0,0,ah2-sl145,2,2
303384,0.4,0,0,ah2-sl225,2,2
303384,0.4,0,0,ah1-sl113,2,2
303384,0.4,0,0,ah2-sl177,2,2
303384,0.4,0,0,ah1-sl65,2,2
303384,0.4,1,0,ah1-sl33,1,1
303384,0.4,1,0,ah2-sl129,1,1
303384,0.4,1,0,ah1-sl17,1,1
303384,0.4,1,0,ah1-sl49,1,1
303384,0.4,1,0,ah2-sl241,1,1
303384,0.4,1,0,ah1-sl81,1,1
303384,0.4,1,0,ah1-sl97,1,1
303384,0.4,1,0,ah1-sl1,1,1
303384,0.4,1,0,ah2-sl193,1,1
303384,0.4,1,0,ah2-sl161,1,1
303384,0.4,1,0,ah2-sl209,1,1
303384,0.4,1,0,ah2-sl145,1,1
303384,0.4,1,0,ah2-sl225,1,1
303384,0.4,1,0,ah1-sl113,1,1
303384,0.4,1,0,ah2-sl177,1,1
303384,0.4,1,0,ah1-sl65,1,1
303384,0.4,0,0,ah1-sl33,2,2
303384,0.4,0,0,ah2-sl129,2,2
303384,0.4,0,0,ah1-sl17,2,2
303384,0.4,0,0,ah1-sl49,2,2
303384,0.4,0,0,ah2-sl241,2,2
303384,0.4,0,0,ah1-sl81,2,2
303384,0.4,0,0,ah1-sl97,2,2
303384,0.4,0,0,ah1-sl1,2,2
303384,0.4,0,0,ah2-sl193,2,2
303384,0.4,0,0,ah2-sl161,2,2
303384,0.4,0,0,ah2-sl209,2,2
303384,0.4,0,0,ah2-sl145,2,2
303384,0.4,0,0,ah2-sl225,2,2
303384,0.4,0,0,ah1-sl113,2,2
303384,0.4,0,0,ah2-sl177,2,2
303384,0.4,0,0,ah1-sl65,2,2
303384,0.4,1,0,ah1-sl33,1,1
303384,0.4,1,0,ah2-sl129,1,1
303384,0.4,1,0,ah1-sl17,1,1
303384,0.4,1,0,ah1-sl49,1,1
303384,0.4,1,0,ah2-sl241,1,1
303384,0.4,1,0,ah1-sl81,1,1
303384,0.4,1,0,ah1-sl97,1,1
303384,0.4,1,0,ah1-sl1,1,1
303384,0.4,1,0,ah2-sl193,1,1
303384,0.4,1,0,ah2-sl161,1,1
303384,0.4,1,0,ah2-sl209,1,1
303384,0.4,1,0,ah2-sl145,1,1
303384,0.4,1,0,ah2-sl225,1,1
303384,0.4,1,0,ah1-sl113,1,1
303384,0.4,1,0,ah2-sl177,1,1
303384,0.4,1,0,ah1-sl65,1,1
303384,0.4,0,0,ah1-sl33,2,2
303384,0.4,0,0,ah2-sl129,2,2
303384,0.4,0,0,ah1-sl17,2,2
303384,0.4,0,0,ah1-sl49,2,2
303384,0.4,0,0,ah2-sl241,2,2
303384,0.4,0,0,ah1-sl81,2,2
303384,0.4,0,0,ah1-sl97,2,2
303384,0.4,0,0,ah1-sl1,2,2
303384,0.4,0,0,ah2-sl193,2,2
303384,0.4,0,0,ah2-sl161,2,2
303384,0.4,0,0,ah2-sl209,2,2
303384,0.4,0,0,ah2-sl145,2,2
303384,0.4,0,0,ah2-sl225,2,2
303384,0.4,0,0,ah1-sl113,2,2
303384,0.4,0,0,ah2-sl177,2,2
303384,0.4,0,0,ah1-sl65,2,2
303384,0.4,1,0,ah1-sl33,1,1
303384,0.4,1,0,ah2-sl129,1,1
303384,0.4,1,0,ah1-sl17,1,1
303384,0.4,1,0,ah1-sl49,1,1
303384,0.4,1,0,ah2-sl241,1,1
303384,0.4,1,0,ah1-sl81,1,1
303384,0.4,1,0,ah1-sl97,1,1
303384,0.4,1,0,ah1-sl1,1,1
303384,0.4,1,0,ah2-sl193,1,1
303384,0.4,1,0,ah2-sl161,1,1
303384,0.4,1,0,ah2-sl209,1,1
303384,0.4,1,0,ah2-sl145,1,1
303384,0.4,1,0,ah2-sl225,1,1
303384,0.4,1,0,ah1-sl113,1,1
303384,0.4,1,0,ah2-sl177,1,1
303384,0.4,1,0,ah1-sl65,1,1
303384,0.4,0,0,ah1-sl33,2,2
303384,0.4,0,0,ah2-sl129,2,2
303384,0.4,0,0,ah1-sl17,2,2
303384,0.4,0,0,ah1-sl49,2,2
303384,0.4,0,0,ah2-sl241,2,2
303384,0.4,0,0,ah1-sl81,2,2
303384,0.4,0,0,ah1-sl97,2,2
303384,0.4,0,0,ah1-sl1,2,2
303384,0.4,0,0,ah2-sl193,2,2
303384,0.4,0,0,ah2-sl161,2,2
303384,0.4,0,0,ah2-sl209,2,2
303384,0.4,0,0,ah2-sl145,2,2
303384,0.4,0,0,ah2-sl225,2,2
303384,0.4,0,0,ah1-sl113,2,2
303384,0.4,0,0,ah2-sl177,2,2
303384,0.4,0,0,ah1-sl65,2,2
303384,0.4,1,0,ah1-sl33,1,1
303384,0.4,1,0,ah2-sl129,1,1
303384,0.4,1,0,ah1-sl17,1,1
303384,0.4,1,0,ah1-sl49,1,1
303384,0.4,1,0,ah2-sl241,1,1
303384,0.4,1,0,ah1-sl81,1,1
303384,0.4,1,0,ah1-sl97,1,1
303384,0.4,1,0,ah1-sl1,1,1
303384,0.4,1,0,ah2-sl193,1,1
303384,0.4,1,0,ah2-sl161,1,1
303384,0.4,1,0,ah2-sl209,1,1
303384,0.4,1,0,ah2-sl145,1,1
303384,0.4,1,0,ah2-sl225,1,1
303384,0.4,1,0,ah1-sl113,1,1
303384,0.4,1,0,ah2-sl177,1,1
303384,0.4,1,0,ah1-sl65,1,1
303384,0.4,0,0,ah1-sl33,2,2
303384,0.4,0,0,ah2-sl129,2,2
303384,0.4,0,0,ah1-sl17,2,2
303384,0.4,0,0,ah1-sl49,2,2
303384,0.4,0,0,ah2-sl241,2,2
303384,0.4,0,0,ah1-sl81,2,2
303384,0.4,0,0,ah1-sl97,2,2
303384,0.4,0,0,ah1-sl1,2,2
303384,0.4,0,0,ah2-sl193,2,2
303384,0.4,0,0,ah2-sl161,2,2
303384,0.4,0,0,ah2-sl209,2,2
303384,0.4,0,0,ah2-sl145,2,2
303384,0.4,0,0,ah2-sl225,2,2
303384,0.4,0,0,ah1-sl113,2,2
303384,0.4,0,0,ah2-sl177,2,2
303384,0.4,0,0,ah1-sl65,2,2
303384,0.4,1,0,ah1-sl33,1,1
303384,0.4,1,0,ah2-sl129,1,1
303384,0.4,1,0,ah1-sl17,1,1
303384,0.4,1,0,ah1-sl49,1,1
303384,0.4,1,0,ah2-sl241,1,1
303384,0.4,1,0,ah1-sl81,1,1
303384,0.4,1,0,ah1-sl97,1,1
303384,0.4,1,0,ah1-sl1,1,1
303384,0.4,1,0,ah2-sl193,1,1
303384,0.4,1,0,ah2-sl161,1,1
303384,0.4,1,0,ah2-sl209,1,1
303384,0.4,1,0,ah2-sl145,1,1
303384,0.4,1,0,ah2-sl225,1,1
303384,0.4,1,0,ah1-sl113,1,1
303384,0.4,1,0,ah2-sl177,1,1
303384,0.4,1,0,ah1-sl65,1,1
303384,0.4,0,0,ah1-sl33,2,2
303384,0.4,0,0,ah2-sl129,2,2
303384,0.4,0,0,ah1-sl17,2,2
303384,0.4,0,0,ah1-sl49,2,2
303384,0.4,0,0,ah2-sl241,2,2
303384,0.4,0,0,ah1-sl81,2,2
303384,0.4,0,0,ah1-sl97,2,2
303384,0.4,0,0,ah1-sl1,2,2
303384,0.4,0,0,ah2-sl193,2,2
303384,0.4,0,0,ah2-sl161,2,2
303384,0.4,0,0,ah2-sl209,2,2
303384,0.4,0,0,ah2-sl145,2,2
303384,0.4,0,0,ah2-sl225,2,2
303384,0.4,0,0,ah1-sl113,2,2
303384,0.4,0,0,ah2-sl177,2,2
303384,0.4,0,0,ah1-sl65,2,2
303384,0.5,1,0,ah1-sl33,1,1
303384,0.5,1,0,ah2-sl129,1,1
303384,0.5,1,0,ah1-sl17,1,1
303384,0.5,1,0,ah1-sl49,1,1
303384,0.5,1,0,ah2-sl241,1,1
303384,0.5,1,0,ah1-sl81,1,1
303384,0.5,1,0,ah1-sl97,1,1
303384,0.5,1,0,ah1-sl1,1,1
303384,0.5,1,0,ah2-sl193,1,1
303384,0.5,1,0,ah2-sl161,1,1
303384,0.5,1,0,ah2-sl209,1,1
303384,0.5,1,0,ah2-sl145,1,1
303384,0.5,1,0,ah2-sl225,1,1
303384,0.5,1,0,ah1-sl113,1,1
303384,0.5,1,0,ah2-sl177,1,1
303384,0.5,1,0,ah1-sl65,1,1
303384,0.5,0,0,ah1-sl33,2,2
303384,0.5,0,0,ah2-sl129,2,2
303384,0.5,0,0,ah1-sl17,2,2
303384,0.5,0,0,ah1-sl49,2,2
303384,0.5,0,0,ah2-sl241,2,2
303384,0.5,0,0,ah1-sl81,2,2
303384,0.5,0,0,ah1-sl97,2,2
303384,0.5,0,0,ah1-sl1,2,2
303384,0.5,0,0,ah2-sl193,2,2
303384,0.5,0,0,ah2-sl161,2,2
303384,0.5,0,0,ah2-sl209,2,2
303384,0.5,0,0,ah2-sl145,2,2
303384,0.5,0,0,ah2-sl225,2,2
303384,0.5,0,0,ah1-sl113,2,2
303384,0.5,0,0,ah2-sl177,2,2
303384,0.5,0,0,ah1-sl65,2,2
303384,0.5,1,0,ah1-sl33,1,1
303384,0.5,1,0,ah2-sl129,1,1
303384,0.5,1,0,ah1-sl17,1,1
303384,0.5,1,0,ah1-sl49,1,1
303384,0.5,1,0,ah2-sl241,1,1
303384,0.5,1,0,ah1-sl81,1,1
303384,0.5,1,0,ah1-sl97,1,1
303384,0.5,1,0,ah1-sl1,1,1
303384,0.5,1,0,ah2-sl193,1,1
303384,0.5,1,0,ah2-sl161,1,1
303384,0.5,1,0,ah2-sl209,1,1
303384,0.5,1,0,ah2-sl145,1,1
303384,0.5,1,0,ah2-sl225,1,1
303384,0.5,1,0,ah1-sl113,1,1
303384,0.5,1,0,ah2-sl177,1,1
303384,0.5,1,0,ah1-sl65,1,1
303384,0.5,0,0,ah1-sl33,2,2
303384,0.5,0,0,ah2-sl129,2,2
303384,0.5,0,0,ah1-sl17,2,2
303384,0.5,0,0,ah1-sl49,2,2
303384,0.5,0,0,ah2-sl241,2,2
303384,0.5,0,0,ah1-sl81,2,2
303384,0.5,0,0,ah1-sl97,2,2
303384,0.5,0,0,ah1-sl1,2,2
303384,0.5,0,0,ah2-sl193,2,2
303384,0.5,0,0,ah2-sl161,2,2
303384,0.5,0,0,ah2-sl209,2,2
303384,0.5,0,0,ah2-sl145,2,2
303384,0.5,0,0,ah2-sl225,2,2
303384,0.5,0,0,ah1-sl113,2,2
303384,0.5,0,0,ah2-sl177,2,2
303384,0.5,0,0,ah1-sl65,2,2
303384,0.5,1,0,ah1-sl33,1,1
303384,0.5,1,0,ah2-sl129,1,1
303384,0.5,1,0,ah1-sl17,1,1
303384,0.5,1,0,ah1-sl49,1,1
303384,0.5,1,0,ah2-sl241,1,1
303384,0.5,1,0,ah1-sl81,1,1
303384,0.5,1,0,ah1-sl97,1,1
303384,0.5,1,0,ah1-sl1,1,1
303384,0.5,1,0,ah2-sl193,1,1
303384,0.5,1,0,ah2-sl161,1,1
303384,0.5,1,0,ah2-sl209,1,1
303384,0.5,1,0,ah2-sl145,1,1
303384,0.5,1,0,ah2-sl225,1,1
303384,0.5,1,0,ah1-sl113,1,1
303384,0.5,1,0,ah2-sl177,1,1
303384,0.5,1,0,ah1-sl65,1,1
303384,0.5,0,0,ah1-sl33,2,2
303384,0.5,0,0,ah2-sl129,2,2
303384,0.5,0,0,ah1-sl17,2,2
303384,0.5,0,0,ah1-sl49,2,2
303384,0.5,0,0,ah2-sl241,2,2
303384,0.5,0,0,ah1-sl81,2,2
303384,0.5,0,0,ah1-sl97,2,2
303384,0.5,0,0,ah1-sl1,2,2
303384,0.5,0,0,ah2-sl193,2,2
303384,0.5,0,0,ah2-sl161,2,2
303384,0.5,0,0,ah2-sl209,2,2
303384,0.5,0,0,ah2-sl145,2,2
303384,0.5,0,0,ah2-sl225,2,2
303384,0.5,0,0,ah1-sl113,2,2
303384,0.5,0,0,ah2-sl177,2,2
303384,0.5,0,0,ah1-sl65,2,2
303384,0.5,1,0,ah1-sl33,1,1
303384,0.5,1,0,ah2-sl129,1,1
303384,0.5,1,0,ah1-sl17,1,1
303384,0.5,1,0,ah1-sl49,1,1
303384,0.5,1,0,ah2-sl241,1,1
303384,0.5,1,0,ah1-sl81,1,1
303384,0.5,1,0,ah1-sl97,1,1
303384,0.5,1,0,ah1-sl1,1,1
303384,0.5,1,0,ah2-sl193,1,1
303384,0.5,1,0,ah2-sl161,1,1
303384,0.5,1,0,ah2-sl209,1,1
303384,0.5,1,0,ah2-sl145,1,1
303384,0.5,1,0,ah2-sl225,1,1
303384,0.5,1,0,ah1-sl113,1,1
303384,0.5,1,0,ah2-sl177,1,1
303384,0.5,1,0,ah1-sl65,1,1
303384,0.5,0,0,ah1-sl33,2,2
303384,0.5,0,0,ah2-sl129,2,2
303384,0.5,0,0,ah1-sl17,2,2
303384,0.5,0,0,ah1-sl49,2,2
303384,0.5,0,0,ah2-sl241,2,2
303384,0.5,0,0,ah1-sl81,2,2
303384,0.5,0,0,ah1-sl97,2,2
303384,0.5,0,0,ah1-sl1,2,2
303384,0.5,0,0,ah2-sl193,2,2
303384,0.5,0,0,ah2-sl161,2,2
303384,0.5,0,0,ah2-sl209,2,2
303384,0.5,0,0,ah2-sl145,2,2
303384,0.5,0,0,ah2-sl225,2,2
303384,0.5,0,0,ah1-sl113,2,2
303384,0.5,0,0,ah2-sl177,2,2
303384,0.5,0,0,ah1-sl65,2,2
303384,0.5,1,0,ah1-sl33,1,1
303384,0.5,1,0,ah2-sl129,1,1
303384,0.5,1,0,ah1-sl17,1,1
303384,0.5,1,0,ah1-sl49,1,1
303384,0.5,1,0,ah2-sl241,1,1
303384,0.5,1,0,ah1-sl81,1,1
303384,0.5,1,0,ah1-sl97,1,1
303384,0.5,1,0,ah1-sl1,1,1
303384,0.5,1,0,ah2-sl193,1,1
303384,0.5,1,0,ah2-sl161,1,1
303384,0.5,1,0,ah2-sl209,1,1
303384,0.5,1,0,ah2-sl145,1,1
303384,0.5,1,0,ah2-sl225,1,1
303384,0.5,1,0,ah1-sl113,1,1
303384,0.5,1,0,ah2-sl177,1,1
303384,0.5,1,0,ah1-sl65,1,1
303384,0.5,0,0,ah1-sl33,2,2
303384,0.5,0,0,ah2-sl129,2,2
303384,0.5,0,0,ah1-sl17,2,2
303384,0.5,0,0,ah1-sl49,2,2
303384,0.5,0,0,ah2-sl241,2,2
303384,0.5,0,0,ah1-sl81,2,2
303384,0.5,0,0,ah1-sl97,2,2
303384,0.5,0,0,ah1-sl1,2,2
303384,0.5,0,0,ah2-sl193,2,2
303384,0.5,0,0,ah2-sl161,2,2
303384,0.5,0,0,ah2-sl209,2,2
303384,0.5,0,0,ah2-sl145,2,2
303384,0.5,0,0,ah2-sl225,2,2
303384,0.5,0,0,ah1-sl113,2,2
303384,0.5,0,0,ah2-sl177,2,2
303384,0.5,0,0,ah1-sl65,2,2
303384,0.5,1,0,ah1-sl33,1,1
303384,0.5,1,0,ah2-sl129,1,1
303384,0.5,1,0,ah1-sl17,1,1
303384,0.5,1,0,ah1-sl49,1,1
303384,0.5,1,0,ah2-sl241,1,1
303384,0.5,1,0,ah1-sl81,1,1
303384,0.5,1,0,ah1-sl97,1,1
303384,0.5,1,0,ah1-sl1,1,1
303384,0.5,1,0,ah2-sl193,1,1
303384,0.5,1,0,ah2-sl161,1,1
303384,0.5,1,0,ah2-sl209,1,1
303384,0.5,1,0,ah2-sl145,1,1
303384,0.5,1,0,ah2-sl225,1,1
303384,0.5,1,0,ah1-sl113,1,1
303384,0.5,1,0,ah2-sl177,1,1
303384,0.5,1,0,ah1-sl65,1,1
303384,0.5,0,0,ah1-sl33,2,2
303384,0.5,0,0,ah2-sl129,2,2
303384,0.5,0,0,ah1-sl17,2,2
303384,0.5,0,0,ah1-sl49,2,2
303384,0.5,0,0,ah2-sl241,2,2
303384,0.5,0,0,ah1-sl81,2,2
303384,0.5,0,0,ah1-sl97,2,2
303384,0.5,0,0,ah1-sl1,2,2
303384,0.5,0,0,ah2-sl193,2,2
303384,0.5,0,0,ah2-sl161,2,2
303384,0.5,0,0,ah2-sl209,2,2
303384,0.5,0,0,ah2-sl145,2,2
303384,0.5,0,0,ah2-sl225,2,2
303384,0.5,0,0,ah1-sl113,2,2
303384,0.5,0,0,ah2-sl177,2,2
303384,0.5,0,0,ah1-sl65,2,2
303384,0.5,1,0,ah1-sl33,1,1
303384,0.5,1,0,ah2-sl129,1,1
303384,0.5,1,0,ah1-sl17,1,1
303384,0.5,1,0,ah1-sl49,1,1
303384,0.5,1,0,ah2-sl241,1,1
303384,0.5,1,0,ah1-sl81,1,1
303384,0.5,1,0,ah1-sl97,1,1
303384,0.5,1,0,ah1-sl1,1,1
303384,0.5,1,0,ah2-sl193,1,1
303384,0.5,1,0,ah2-sl161,1,1
303384,0.5,1,0,ah2-sl209,1,1
303384,0.5,1,0,ah2-sl145,1,1
303384,0.5,1,0,ah2-sl225,1,1
303384,0.5,1,0,ah1-sl113,1,1
303384,0.5,1,0,ah2-sl177,1,1
303384,0.5,1,0,ah1-sl65,1,1
303384,0.5,0,0,ah1-sl33,2,2
303384,0.5,0,0,ah2-sl129,2,2
303384,0.5,0,0,ah1-sl17,2,2
303384,0.5,0,0,ah1-sl49,2,2
303384,0.5,0,0,ah2-sl241,2,2
303384,0.5,0,0,ah1-sl81,2,2
303384,0.5,0,0,ah1-sl97,2,2
303384,0.5,0,0,ah1-sl1,2,2
303384,0.5,0,0,ah2-sl193,2,2
303384,0.5,0,0,ah2-sl161,2,2
303384,0.5,0,0,ah2-sl209,2,2
303384,0.5,0,0,ah2-sl145,2,2
